,tags
2602,PROPN DET NOUN
2603,ADP PRON NOUN NOUN PUNCT PRON VERB PUNCT AUX PROPN PUNCT PROPN PUNCT PROPN PUNCT DET NOUN NOUN NOUN PUNCT CCONJ NUM NOUN NOUN NOUN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT CCONJ PROPN PUNCT PROPN PUNCT PROPN PUNCT
2604,DET NOUN PUNCT PROPN PROPN PUNCT VERB SYM NUM ADP PROPN PART NOUN NOUN PUNCT DET PROPN PROPN NOUN PUNCT ADP NUM NOUN VERB ADP NUM PUNCT PROPN VERB ADP DET NOUN PUNCT
2605,PUNCT PUNCT PRON VERB PROPN ADP DET NOUN SCONJ PRON VERB PART VERB PRON NOUN DET ADJ NOUN ADP PROPN NOUN PUNCT PUNCT PROPN VERB PUNCT
2606,PUNCT PUNCT CCONJ PROPN ADV AUX ADJ PART VERB PRON PUNCT ADV PRON VERB PRON ADP PRON NOUN PUNCT PUNCT
2607,NOUN AUX VERB
2608,ADJ NOUN PUNCT ADP NOUN ADP DET NOUN PUNCT PRON ADV AUX VERB ADP ADJ NOUN NOUN NOUN PUNCT VERB SCONJ NOUN NOUN AUX VERB PART VERB PROPN CCONJ PRON NOUN ADP DET NOUN ADP NOUN PUNCT VERB PROPN CCONJ PROPN PUNCT
2609,DET ADJ NOUN PUNCT VERB ADP PRON NOUN PUNCT ADV AUX VERB PROPN PART NOUN ADP DET NOUN NOUN PUNCT
2610,ADP NOUN PUNCT NUM ADP DET NOUN VERB PUNCT AUX NOUN CCONJ NOUN ADP PROPN PART PROPN PROPN NOUN ADP NUM PROPN PROPN PUNCT
2611,DET NOUN VERB NOUN CCONJ NOUN ADP PROPN PROPN CCONJ NOUN PUNCT NOUN NOUN PUNCT CCONJ ADJ NOUN PUNCT
2612,PROPN DET NOUN
2613,ADP DET NOUN AUX PROPN PROPN PROPN PUNCT NOUN ADP PROPN PROPN PUNCT PUNCT
2614,PROPN PROPN PUNCT DET NOUN ADP DET PROPN PROPN NOUN PUNCT NUM PROPN PROPN PROPN PROPN PUNCT PROPN PROPN PUNCT DET NOUN NOUN NOUN PRON AUX DET NOUN ADP PROPN CCONJ DET NOUN ADP PROPN PROPN PUNCT ADJ NOUN NOUN PUNCT PUNCT
2615,CCONJ PROPN PROPN PROPN PUNCT NOUN ADP DET PROPN VERB ADJ NOUN PUNCT DET PROPN PROPN CCONJ PROPN NOUN PUNCT NUM PROPN PROPN PROPN PROPN PUNCT
2616,PROPN VERB PRON AUX VERB DET NOUN SCONJ PRON VERB DET NOUN ADP PROPN ADP PROPN PART VERB CCONJ VERB NOUN ADP PROPN PROPN PUNCT
2617,PROPN PART NOUN PUNCT PROPN VERB PUNCT AUX NUM ADP NOUN ADP DET NOUN PART NOUN PUNCT
2618,PROPN VERB DET NOUN ADP PUNCT PUNCT ADV SYM NUM CCONJ SYM NUM DET NOUN PUNCT PUNCT
2619,DET SYM NUM NOUN
2620,INTJ PUNCT SCONJ PRON VERB DET NOUN NOUN PUNCT VERB PRON AUX ADJ PART VERB NOUN ADP DET SYM NUM PRON NOUN NOUN VERB ADP PROPN ADP PUNCT PUNCT NOUN NOUN NOUN PUNCT ADP NUM NOUN PRON VERB PROPN PART NOUN PUNCT
2621,PROPN VERB DET NOUN ADP DET PROPN PART ADJ PUNCT DET NOUN NOUN PUNCT DET NOUN PART NOUN PUNCT DET NOUN PART NOUN PUNCT CCONJ DET VERB NOUN PART NOUN PUNCT
2622,NOUN NOUN PUNCT PROPN VERB PUNCT AUX VERB PRON ADV ADP PUNCT PUNCT NUM CCONJ NUM NOUN PUNCT VERB ADV SYM NUM PRON DET NOUN NOUN VERB ADP PROPN ADP DET ADJ NOUN PUNCT
2623,PRON ADP DET NOUN PUNCT ADP NOUN ADP PART SYM NUM PRON PUNCT AUX AUX VERB ADP PROPN PUNCT VERB ADP PROPN PUNCT
2624,PROPN VERB PRON VERB DET NOUN PUNCT PROPN VERB PUNCT PART PUNCT PUNCT VERB DET NOUN PUNCT ADP PROPN PROPN NOUN PUNCT
2625,DET ADJ NOUN VERB ADP PROPN VERB NOUN ADP DET NOUN ADP PROPN PART VERB NOUN NOUN PART NOUN ADP NUM SYM NUM PROPN PROPN PROPN PROPN PUNCT
2626,DET NOUN NOUN ADP DET PROPN NOUN ADP NOUN VERB DET NOUN ADP NUM NOUN NOUN NOUN ADP NOUN ADP ADJ NOUN ADP NOUN ADP PROPN NOUN PUNCT
2627,DET NOUN PUNCT PRON AUX AUX VERB ADP NOUN SCONJ PROPN PART NOUN ADP DET ADJ NOUN PROPN PUNCT AUX NUM ADP PROPN CCONJ NUM ADJ PROPN PUNCT DET NOUN ADV ADP DET NOUN NOUN PUNCT VERB ADP DET NOUN ADP NOUN PUNCT
2628,DET NOUN NOUN AUX VERB SCONJ ADJ NOUN ADP DET NOUN AUX VERB ADV ADJ NOUN PUNCT
2629,DET NOUN ADP NOUN NOUN VERB PRON VERB DET NOUN PART VERB SCONJ DET NOUN ADP DET NOUN ADV AUX VERB ADP DET NOUN ADP DET NOUN PUNCT
2630,PROPN PROPN PROPN PUNCT NUM PUNCT ADP NUM PROPN PROPN PROPN PUNCT PROPN PUNCT AUX VERB NOUN ADP DET VERB ADJ NOUN VERB PRON ADP VERB DET ADJ NOUN ADP NOUN ADP DET PROPN PROPN PROPN CCONJ PROPN NOUN PUNCT NUM PROPN PROPN PROPN PUNCT SCONJ PRON ADV AUX VERB ADP DET NOUN PUNCT
2631,ADJ NOUN VERB SCONJ DET NOUN AUX VERB SYM NUM PUNCT VERB DET NOUN ADP DET NOUN VERB PRON NOUN ADP ADV SYM NUM PUNCT
2632,PROPN NOUN VERB
2633,PROPN PART NOUN PUNCT PROPN PROPN PROPN PUNCT VERB PRON NOUN ADP VERB SCONJ NOUN ADP DET NOUN VERB NOUN VERB ADP PROPN PUNCT ADP NOUN ADP DET NOUN NOUN PUNCT ADP NOUN ADP NOUN PART NOUN ADP NOUN ADP PRON DET NOUN VERB NOUN PUNCT
2634,PROPN VERB PROPN SCONJ PRON VERB DET NOUN PART VERB PUNCT PUNCT DET ADJ NOUN CCONJ NOUN ADP ADJ NOUN PUNCT PUNCT
2635,PROPN PUNCT PRON VERB DET NOUN ADP SYM NUM DET NOUN ADP DET NOUN NOUN ADP PROPN ADP NUM ADP PROPN ADP DET NOUN PUNCT VERB SCONJ PRON ADJ NOUN AUX PART ADJ PUNCT
2636,PROPN VERB ADP PRON NOUN PUNCT PROPN PUNCT CCONJ PRON NUM NOUN PUNCT NUM PART NUM NOUN ADJ PUNCT ADP DET SYM NUM NOUN ADP DET SYM NUM NOUN PUNCT
2637,NOUN VERB NUM NOUN
2638,DET NOUN ADP PRON DET NOUN AUX VERB AUX VERB ADP PROPN PROPN PUNCT DET NOUN ADP DET NOUN PUNCT
2639,DET NOUN AUX VERB SCONJ PROPN VERB PART VERB ADP NOUN ADP PROPN NUM PUNCT
2640,ADP DET NOUN PUNCT VERB ADP PROPN PUNCT PROPN VERB PRON NOUN CCONJ VERB DET NOUN ADP DET PROPN PROPN NOUN ADP NUM PROPN PROPN PROPN PUNCT
2641,ADV PUNCT PROPN VERB PUNCT PROPN VERB DET ADJ NOUN ADP PRON NOUN PUNCT
2642,ADV PUNCT PROPN VERB NUM NOUN ADP SYM NUM PRON ADP DET PROPN PROPN PUNCT VERB DET NOUN NOUN PUNCT
2643,PRON VERB PUNCT
2644,SCONJ PROPN VERB PART VERB DET SYM NUM NOUN ADV PROPN PUNCT NOUN NOUN VERB NOUN PUNCT
2645,PROPN PUNCT PROPN NUM PUNCT PROPN PUNCT
2646,PUNCT PROPN CCONJ PROPN PROPN AUX VERB DET NOUN ADP PRON PROPN AUX VERB SYM NUM ADP ADJ NOUN ADP ADJ NOUN PUNCT PRON AUX VERB NOUN PUNCT
2647,ADV DET ADJ NOUN PRON AUX VERB DET PROPN NOUN NOUN ADP NOUN AUX DET PROPN PROPN NOUN NOUN PUNCT PRON AUX VERB ADP DET NOUN ADP DET ADJ NOUN PUNCT
2648,ADP ADJ NOUN PUNCT DET NOUN PART VERB NOUN ADP DET PROPN PUNCT VERB NOUN AUX ADJ PUNCT
2649,PRON AUX PART DET NOUN ADP DET NOUN NOUN VERB PART VERB DET NOUN PUNCT PUNCT
2650,PRON AUX ADJ NUM ADP VERB DET ADJ NOUN ADP DET NOUN ADP NOUN CCONJ VERB ADP NOUN SCONJ PRON VERB DET ADJ PART VERB PUNCT
2651,NOUN PRON VERB NUM NOUN ADP ADJ NOUN VERB ADP ADP NUM PUNCT CCONJ NOUN PRON AUX VERB ADP DET NOUN PART VERB NUM NOUN VERB PRON ADP NUM CCONJ VERB PRON ADJ PART VERB ADV ADJ PUNCT
2652,ADP NOUN PUNCT ADV ADJ NOUN PUNCT ADV ADP DET NOUN PUNCT AUX ADJ PART VERB ADJ ADP NUM NOUN PUNCT
2653,DET PROPN NOUN NOUN VERB ADV NUM NOUN PUNCT ADP PRON ADP PRON NOUN PUNCT
2654,DET NOUN ADP SCONJ ADJ DET NOUN AUX PUNCT AUX AUX VERB ADP PRON VERB ADP PRON ADP DET NOUN ADV ADV SCONJ NOUN VERB PUNCT
2655,DET NOUN AUX VERB ADP DET NOUN ADP DET NOUN ADP SYM NUM DET NOUN PUNCT
2656,DET ADJ ADP PUNCT DET PUNCT NOUN NOUN PROPN NOUN ADP PROPN PUNCT PROPN CCONJ PROPN PUNCT DET VERB NOUN PUNCT AUX ADP SYM NUM DET NOUN PUNCT
2657,CCONJ ADP PRON DET NOUN VERB ADV ADV ADP SCONJ PRON AUX VERB PROPN NOUN ADP ADP SYM NUM DET NOUN PUNCT
2658,CCONJ DET PROPN PROPN NOUN AUX ADJ ADV SCONJ PRON AUX ADP DET NOUN PUNCT
2659,ADV PUNCT ADP DET NOUN DET NOUN ADP DET VERB NOUN ADV VERB VERB ADP PROPN ADJ PROPN PUNCT DET NOUN CCONJ NOUN ADP DET NOUN VERB VERB ADP PUNCT
2660,NOUN ADP DET NOUN VERB ADP ADP NOUN NOUN ADV ADP DET NOUN PUNCT PRON ADP PRON VERB PART VERB DET NOUN ADP DET NOUN PRON AUX AUX VERB PUNCT NUM ADP DET NOUN ADP SYM NUM PUNCT ADP DET NUM VERB ADP PROPN PROPN NOUN ADP SYM NUM DET NOUN PUNCT PUNCT
2661,PRON VERB ADV DET NOUN ADP PROPN ADP DET NOUN ADP PROPN PRON AUX ADV VERB ADP DET PROPN NOUN NOUN PUNCT
2662,PUNCT PUNCT PRON VERB NUM NOUN ADP PROPN PROPN ADP PROPN PUNCT
2663,PROPN NOUN PUNCT PUNCT PRON VERB VERB PUNCT
2664,CCONJ PROPN AUX PART VERB DET ADJ NOUN VERB ADV NUM NOUN PUNCT
2665,SCONJ PRON VERB NOUN ADP NUM NOUN CCONJ NUM VERB NOUN NOUN ADP PROPN ADP NOUN PRON VERB PART ADJ NOUN ADP PRON PUNCT
2666,CCONJ DET NOUN ADP PRON PRON AUX PUNCT PROPN NOUN PROPN PROPN VERB PUNCT DET ADJ NOUN ADP DET NOUN ADP NOUN ADV ADP DET NOUN PUNCT
2667,PUNCT PUNCT PRON VERB ADJ DET NOUN AUX VERB ADP DET PUNCT ADJ NOUN PUNCT PUNCT PUNCT PRON VERB PUNCT VERB PRON NOUN NOUN AUX AUX VERB ADV ADP NOUN ADV ADP DET NOUN PUNCT
2668,PRON AUX ADV ADJ ADP DET ADJ NOUN SCONJ PRON VERB PRON VERB ADV PRON NOUN SCONJ PROPN NOUN NOUN AUX AUX ADV ADV ADJ DET NOUN SCONJ DET ADJ PROPN PROPN NOUN NOUN VERB ADV PRON AUX VERB PUNCT
2669,CCONJ PRON VERB DET PROPN PROPN NOUN NOUN DET DET ADJ NOUN PUNCT PUNCT
2670,DET NOUN AUX SCONJ PRON AUX DET NOUN ADP NOUN PUNCT
2671,ADV PUNCT DET ADJ NOUN NOUN AUX AUX VERB ADV ADP DET ADJ ADJ NOUN PUNCT VERB NOUN ADP DET NOUN ADP PUNCT
2672,ADP DET NOUN PUNCT PRON AUX PART ADJ PART VERB DET NOUN VERB SCONJ DET PROPN NOUN AUX VERB PUNCT ADP ADV NUM NOUN NUM NOUN PUNCT PART VERB DET ADJ ADP NUM ADP NOUN ADP DET NUM PUNCT NOUN VERB NOUN PUNCT PUNCT
2673,ADV PUNCT DET PUNCT PUNCT NOUN NOUN NOUN PUNCT AUX VERB DET NOUN ADP NOUN ADV PUNCT CCONJ SCONJ PROPN PROPN VERB ADV PRON VERB ADV NUM NOUN NOUN NOUN PUNCT PROPN CCONJ PROPN PROPN PROPN PUNCT ADP DET NOUN PUNCT
2674,PRON ADP PRON AUX VERB ADJ NOUN PUNCT NOUN ADP NOUN ADP DET NOUN ADP ADJ NOUN PUNCT PRON AUX VERB ADP ADJ NOUN PUNCT NOUN CCONJ NOUN NOUN SCONJ PROPN AUX VERB ADP NOUN ADP PUNCT CCONJ PRON PRON VERB PRON ADP PRON VERB DET PROPN NOUN PART VERB DET ADJ NOUN PUNCT NOUN PUNCT
2675,CCONJ ADV PUNCT DET NOUN NOUN NOUN AUX VERB ADP DET NOUN ADP DET PUNCT PUNCT NOUN PUNCT NOUN ADP DET ADJ NOUN ADP ADJ PUNCT
2676,NOUN PUNCT PRON ADV AUX AUX VERB PUNCT PUNCT NOUN ADJ PUNCT CCONJ ADV ADJ NOUN PUNCT AUX AUX VERB ADP NOUN NOUN PUNCT VERB ADP ADJ NOUN PUNCT NOUN NOUN PUNCT
2677,DET NOUN NOUN NOUN DET NOUN AUX VERB PUNCT PART ADV ADP DET NOUN ADP NOUN NOUN CCONJ ADJ NOUN ADP NOUN NOUN PUNCT CCONJ ADV SCONJ ADP DET NOUN ADP NOUN PRON AUX VERB ADP NOUN ADP NOUN PUNCT
2678,DET NOUN ADP DET PROPN NOUN NOUN NOUN AUX SCONJ ADJ ADP NOUN PART ADJ NOUN AUX VERB ADP DET ADJ NOUN NOUN PUNCT
2679,PRON PRON VERB AUX PRON PRON AUX VERB ADP ADJ NOUN PUNCT NOUN ADP DET NOUN PART VERB ADV NUM NOUN ADP DET ADJ NOUN ADP DET ADJ PUNCT
2680,CCONJ NOUN ADJ ADP DET NOUN AUX VERB NOUN NOUN CCONJ ADV VERB SCONJ PRON VERB DET NOUN NOUN NOUN ADP PRON ADV VERB NOUN CCONJ ADV SCONJ PRON VERB DET ADJ PUNCT NOUN NOUN ADP PRON NOUN PUNCT
2681,ADV PRON AUX VERB ADP NOUN ADP ADJ NOUN PRON AUX ADV VERB NOUN PUNCT CCONJ ADV ADV PRON VERB ADP DET NOUN ADP NOUN ADP PROPN PUNCT
2682,DET DET NOUN VERB PART VERB DET PROPN PROPN NOUN DET ADJ NOUN SCONJ PRON AUX CCONJ AUX PUNCT
2683,INTJ PUNCT SCONJ PROPN PART ADJ NOUN PUNCT DET NOUN NOUN VERB ADP NOUN PUNCT PROPN PART PUNCT VERB ADP PART VERB ADV ADV ADP PRON NOUN VERB PUNCT DET NOUN AUX VERB ADP PART AUX ADJ DET NOUN ADP DET NOUN PRON DET ADJ NOUN VERB PRON ADP ADP PUNCT
2684,PROPN CCONJ PROPN PROPN AUX VERB NOUN PUNCT ADV ADP DET NOUN CCONJ NOUN NOUN ADP PROPN PROPN NOUN CCONJ NOUN PUNCT VERB ADP DET NOUN ADP NOUN PUNCT
2685,ADJ ADP NUM NOUN VERB NOUN ADP PROPN CCONJ NUM ADJ NOUN AUX VERB ADP DET NOUN ADP PROPN PUNCT
2686,PRON AUX DET NOUN SCONJ DET PROPN PROPN PROPN PART PROPN AUX VERB ADV DET NOUN ADP DET ADJ NOUN ADP PRON NUM PUNCT NOUN NOUN PUNCT
2687,DET NOUN ADP NOUN NOUN NOUN ADP DET PROPN PROPN NOUN AUX VERB ADP ADJ ADP DET NUM NOUN PUNCT
2688,PRON VERB ADP DET NOUN PUNCT CCONJ DET NOUN ADP NOUN CCONJ NOUN NOUN VERB PRON ADJ ADP DET ADJ NOUN DET NOUN PUNCT
2689,DET ADJ NOUN NOUN NOUN NOUN ADP DET NOUN ADP SYM NUM PUNCT CCONJ PRON AUX DET ADJ NOUN SCONJ DET ADJ NOUN ADP ADJ NOUN ADP DET PROPN CCONJ ADJ NOUN VERB NOUN VERB ADP DET NOUN PUNCT
2690,DET PROPN PROPN ADP PROPN PUNCT PROPN PUNCT VERB ADP PROPN ADP NUM PUNCT
2691,PRON AUX VERB DET NUM PUNCT NOUN NOUN SCONJ DET ADJ NUM PART PUNCT
2692,ADJ ADP NUM NOUN VERB NOUN NOUN PRON AUX VERB ADV NOUN AUX VERB PUNCT
2693,PROPN VERB DET ADJ NOUN ADP NOUN NOUN SCONJ ADP NOUN CCONJ NOUN PUNCT CCONJ DET NOUN AUX VERB ADP DET PROPN PUNCT VERB NOUN PUNCT
2694,DET PROPN PROPN PROPN VERB NOUN ADP PROPN ADP NUM PUNCT
2695,DET ADJ NOUN AUX DET NOUN ADP ADJ ADJ NOUN PRON VERB ADV ADP NUM PUNCT
2696,PROPN AUX ADP PROPN PUNCT PROPN PUNCT
2697,NOUN AUX VERB ADV CCONJ ADP PROPN PUNCT PROPN PUNCT
2698,ADV NUM ADP NOUN ADP DET NOUN AUX VERB ADP DET PROPN NOUN ADP ADJ ADP NUM NOUN PUNCT
2699,DET NOUN VERB DET ADJ NOUN ADP NOUN NOUN ADV ADP DET NOUN PUNCT VERB NOUN PUNCT
2700,PROPN PUNCT PROPN PROPN ADP PROPN VERB DET ADJ NOUN ADP NOUN NOUN CCONJ NOUN PUNCT
2701,DET NOUN ADV VERB ADJ NOUN ADP DET ADJ NOUN ADP DET NOUN ADP DET NOUN ADP PROPN PUNCT PROPN PROPN PROPN PUNCT
2702,PRON VERB ADV PUNCT
2703,DET NOUN VERB NOUN ADP NUM ADP NOUN CCONJ NOUN NOUN NOUN PUNCT
2704,ADP NUM PUNCT PRON VERB VERB NOUN NOUN NOUN PUNCT
2705,ADV PUNCT PROPN PUNCT PROPN VERB NUM SYM NUM NOUN PUNCT VERB ADP DET NOUN ADP DET NOUN PUNCT
2706,DET PROPN PROPN PROPN PROPN AUX VERB DET NOUN CCONJ NOUN NOUN ADP PROPN SCONJ NUM PUNCT
2707,NOUN NOUN AUX ADP PROPN PUNCT PROPN PUNCT
2708,DET NOUN NOUN ADV VERB ADV NUM PUNCT
2709,DET PROPN PROPN PROPN PROPN PROPN CCONJ PROPN PROPN PROPN ADP PROPN VERB ADJ NOUN ADV PUNCT
2710,DET ADJ NOUN NOUN VERB NOUN ADP NUM CCONJ DET NOUN NOUN PUNCT PRON VERB ADP DET ADJ NOUN NOUN PUNCT VERB NOUN ADP NUM PUNCT
2711,PROPN NOUN NOUN AUX ADP PROPN PUNCT
2712,DET PROPN PROPN PROPN PROPN VERB NOUN ADP PROPN ADP NUM PUNCT
2713,DET NOUN AUX ADJ ADP VERB NOUN ADP VERB NOUN NOUN PUNCT NOUN PUNCT CCONJ NOUN PUNCT CCONJ PRON VERB NOUN ADP AUX DET ADJ NOUN PUNCT NUM PUNCT ADP NOUN NOUN NOUN PUNCT
2714,DET NOUN ADP ADJ NOUN ADP NOUN VERB VERB CCONJ VERB NOUN DET NOUN ADP ADJ NOUN NOUN PUNCT
2715,PROPN VERB DET NOUN ADP ADV NUM NOUN PUNCT
2716,PRON VERB NOUN NOUN NOUN PUNCT
2717,DET PROPN PROPN PROPN PROPN AUX DET NOUN ADP PUNCT PUNCT ADJ NOUN PUNCT PUNCT
2718,PRON VERB NOUN PUNCT NOUN PUNCT NOUN NOUN PUNCT NOUN CCONJ VERB PRON AUX VERB ADP NOUN VERB ADP DET ADJ NOUN PUNCT
2719,DET NOUN VERB NOUN ADV ADP NUM CCONJ VERB NOUN ADP DET ADJ NOUN NOUN PUNCT VERB DET PROPN PROPN PUNCT
2720,DET PROPN PUNCT PROPN PROPN PROPN PROPN VERB NOUN NOUN CCONJ NOUN NOUN ADV PUNCT
2721,PRON VERB NOUN NOUN CCONJ NOUN ADP NOUN PUNCT NOUN CCONJ DET VERB NOUN NOUN PUNCT
2722,DET PROPN PROPN VERB NOUN CCONJ VERB NOUN ADP NOUN ADV ADP PROPN PUNCT
2723,PRON AUX AUX ADP PROPN SCONJ NUM PUNCT
2724,PROPN PROPN PROPN PROPN PUNCT PROPN ADP PROPN VERB NOUN NOUN CCONJ VERB ADV NUM NOUN ADV PUNCT
2725,PRON VERB NOUN ADP NUM NOUN PUNCT
2726,DET NOUN ADV VERB NOUN CCONJ NOUN NOUN NOUN ADJ ADP NOUN PUNCT NOUN PUNCT X X PUNCT
2727,NOUN NOUN NOUN AUX DET ADJ NOUN ADP PROPN NOUN NOUN PUNCT
2728,ADJ NOUN NOUN ADP PROPN PROPN ADP PROPN VERB ADJ NOUN ADP VERB ADP DET NOUN PRON AUX VERB NOUN DET NOUN PUNCT
2729,NOUN ADP ADJ NOUN ADP PROPN PROPN VERB DET NUM NOUN ADP PROPN ADP DET ADJ NOUN DET NOUN PUNCT
2730,VERB NUM PUNCT NOUN VERB NUM ADP NOUN ADP PROPN PART NUM PUNCT
2731,ADV PUNCT VERB ADP PROPN NUM ADJ NOUN NOUN ADP NUM PUNCT DET PROPN AUX ADV NUM ADP NOUN PUNCT
2732,ADP DET NOUN PUNCT ADP PUNCT NOUN NOUN PUNCT DET ADJ NOUN ADP NUM NOUN ADP NUM NOUN AUX NUM ADP NOUN ADP DET ADJ NOUN PART NUM PUNCT NOUN NOUN ADP NUM PUNCT
2733,DET NOUN PUNCT ADP PUNCT NOUN NOUN ADP PROPN PROPN ADV VERB DET ADJ NOUN PUNCT VERB NOUN ADP ADJ NOUN ADP DET PROPN ADP ADJ NUM NOUN ADP NUM AUX ADV NUM CCONJ NUM ADP NOUN ADP DET NOUN ADP DET ADJ NOUN DET NOUN ADV PUNCT
2734,ADP DET PROPN NOUN PUNCT NOUN AUX ADJ SCONJ DET PROPN PUNCT PROPN NOUN AUX VERB CCONJ ADJ ADJ NOUN PUNCT
2735,DET PROPN NOUN CCONJ DET NOUN AUX AUX VERB ADV PART VERB NOUN NOUN PART VERB NOUN NOUN ADP DET ADJ NOUN PUNCT
2736,ADP DET ADJ NOUN PUNCT NOUN VERB PART VERB DET ADJ NOUN ADP DET NOUN ADP DET NOUN ADP ADV PUNCT VERB ADJ NOUN CCONJ ADJ NOUN PUNCT
2737,ADV NUM ADJ NOUN PUNCT PROPN PUNCT PROPN PUNCT CCONJ PROPN PUNCT VERB ADJ NOUN PUNCT ADP PUNCT NOUN NOUN ADP PROPN NOUN ADP DET NOUN PUNCT
2738,DET ADJ NUM NOUN ADP NUM VERB PROPN PROPN ADJ NOUN AUX AUX VERB ADP DET PROPN PROPN PROPN PROPN ADP DET NOUN ADP NUM NOUN PROPN ADP DET PROPN PROPN PROPN ADP DET PROPN PUNCT PROPN PROPN SCONJ DET NOUN VERB ADP PRON ADJ ADJ PROPN NOUN PUNCT
2739,ADV ADP PRON ADJ NOUN PUNCT DET NOUN AUX VERB PART VERB DET NOUN ADP DET NOUN VERB NOUN ADP NOUN CCONJ NOUN PUNCT
2740,NOUN NOUN VERB NUM NOUN ADP ADJ NOUN PART VERB NOUN NOUN ADP DET NOUN PUNCT
2741,ADJ ADP NUM NOUN CCONJ NOUN AUX VERB NOUN ADP DET NOUN CCONJ NUM NOUN VERB NOUN ADP DET NOUN ADV ADP DET NOUN NOUN PUNCT
2742,ADJ NOUN AUX AUX VERB ADP PROPN PROPN PROPN PUNCT ADJ NOUN NOUN ADP PROPN PROPN PROPN ADP PROPN PROPN PUNCT
2743,DET NUM ADJ NOUN AUX PUNCT PROPN PROPN PUNCT PROPN PROPN PUNCT CCONJ PROPN PROPN ADP PROPN PROPN PUNCT PROPN PROPN PUNCT PROPN PROPN PUNCT CCONJ PROPN PROPN PROPN ADP PROPN PROPN PROPN PUNCT PUNCT
2744,PROPN PROPN PUNCT PROPN PROPN PUNCT CCONJ PROPN PROPN ADP PROPN PROPN PROPN PROPN PUNCT PROPN PROPN PUNCT PROPN PROPN PUNCT CCONJ PROPN PROPN ADP PROPN PUNCT PUNCT
2745,PROPN PROPN PUNCT PROPN PROPN PROPN PUNCT CCONJ PROPN PROPN ADP PROPN PROPN PUNCT PUNCT
2746,PROPN PROPN PUNCT PROPN PROPN PROPN PUNCT CCONJ PROPN PROPN PROPN ADP PROPN PROPN PUNCT PUNCT
2747,PROPN PROPN PROPN PUNCT PROPN PROPN PUNCT CCONJ PROPN PROPN ADP PROPN ADP PROPN PUNCT PUNCT
2748,PROPN PROPN PUNCT PROPN PROPN PUNCT CCONJ PROPN PROPN ADP PROPN PROPN PROPN PUNCT PUNCT
2749,PROPN PROPN PUNCT PROPN PROPN PUNCT CCONJ PROPN PROPN ADP PROPN PROPN PROPN PUNCT PUNCT
2750,PROPN PROPN PUNCT PROPN PROPN PUNCT CCONJ PROPN PROPN PROPN ADP PROPN PUNCT PUNCT
2751,CCONJ PROPN PROPN PUNCT PROPN PROPN PUNCT CCONJ PROPN PROPN ADP PROPN PROPN PUNCT
2752,DET PROPN NOUN PART ADJ NOUN CCONJ ADJ NOUN NOUN PUNCT ADV PRON NOUN ADP DET PROPN PROPN PROPN PUNCT VERB ADP NOUN ADP PROPN ADJ NOUN PUNCT
2753,DET PROPN PART NOUN PUNCT ADJ CCONJ ADJ SCONJ PRON AUX PUNCT PRON VERB ADP NOUN NOUN ADP DET NOUN NOUN ADV ADP PRON NOUN PUNCT VERB PROPN PROPN PROPN PUNCT ADJ NOUN NOUN NOUN ADP DET PROPN PROPN PROPN ADP PROPN PUNCT
2754,PROPN PROPN
2755,PUNCT PUNCT PUNCT DET ADJ NOUN NOUN AUX VERB ADJ NOUN PART VERB DET NOUN ADP DET ADJ ADJ NOUN ADP DET NOUN PUNCT PUNCT PROPN PROPN PROPN PUNCT NOUN ADP PROPN PROPN CCONJ PROPN PROPN PUNCT PROPN PUNCT VERB ADP DET NOUN NOUN ADV PROPN ADP PROPN PROPN PROPN PROPN PUNCT PROPN NOUN PUNCT NOUN PUNCT
2756,DET NOUN PUNCT PROPN PROPN PROPN PUNCT PROPN PUNCT ADJ PROPN PROPN ADP DET PROPN CCONJ ADV ADP DET PROPN PROPN NOUN NOUN NOUN ADP PROPN PUNCT PROPN CCONJ PROPN PUNCT VERB DET PROPN PART PUNCT PUNCT VERB ADP DET NOUN ADP NOUN ADP NOUN CCONJ VERB PROPN ADV PRON AUX PART AUX VERB ADP DET ADJ PUNCT PUNCT
2757,PRON VERB NOUN ADP PROPN PROPN PART NOUN ADP DET NOUN CCONJ ADJ NOUN NOUN PUNCT
2758,PUNCT PART VERB ADP PROPN PUNCT
2759,NOUN VERB NOUN SCONJ DET ADJ NOUN ADP ADJ NOUN AUX PART DET PUNCT PUNCT ADJ NOUN ADP DET NOUN PUNCT CCONJ DET NOUN ADP DET ADJ ADJ NOUN PRON AUX VERB DET NOUN ADV ADP ADJ NOUN NOUN CCONJ VERB DET NOUN ADP PRON ADJ NOUN NOUN PUNCT
2760,PUNCT PUNCT ADP NOUN ADP DET ADJ NOUN PUNCT PRON VERB PART AUX ADJ PUNCT PRON VERB DET NOUN VERB PART VERB VERB NOUN NOUN ADP VERB NOUN PUNCT CCONJ PUNCT PUNCT PRON VERB NOUN PART VERB DET NOUN AUX PART AUX ADV ADJ ADP ADP NUM CCONJ ADV ADJ ADP ADP ADJ NUM CCONJ NUM PUNCT PUNCT
2761,NOUN VERB
